user_id,variant,user_segment,age_group,region,send_time,subject_line,opened,clicked,converted
user_00334,B,Premium,25-34,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_00335,B,Premium,35-44,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_00336,A,Free,18-24,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00337,A,Free,18-24,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_00338,B,Premium,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_00339,B,Free,18-24,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_00340,A,Premium,35-44,Europe,Morning,We picked these songs just for you,1,0,0
user_00341,B,Premium,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_00342,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_00343,B,Free,18-24,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00344,A,Premium,35-44,North America,Morning,We picked these songs just for you,1,0,0
user_00345,A,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_00346,A,Free,25-34,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_00347,B,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_00348,B,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_00349,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00350,B,Premium,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_00351,A,Premium,25-34,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00352,A,Free,25-34,Europe,Morning,We picked these songs just for you,1,0,0
user_00353,B,Free,45+,Latin America,Evening,We picked these songs just for you,1,0,0
user_00354,B,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00355,A,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_00356,B,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_00357,B,Premium,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_00358,A,Premium,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00359,A,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_00360,B,Free,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_00361,A,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_00362,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_00363,B,Free,18-24,Latin America,Evening,We picked these songs just for you,0,0,0
user_00364,A,Free,35-44,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00365,A,Premium,18-24,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_00366,B,Free,45+,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00367,B,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00368,A,Premium,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00369,A,Free,25-34,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00370,B,Free,18-24,Europe,Morning,We picked these songs just for you,1,0,0
user_00371,B,Free,25-34,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_00372,B,Free,35-44,Europe,Morning,We picked these songs just for you,1,1,0
user_00373,B,Premium,25-34,Europe,Morning,We picked these songs just for you,1,0,0
user_00374,A,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_00375,B,Premium,35-44,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00376,B,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00377,A,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_00378,B,Premium,35-44,Europe,Morning,We picked these songs just for you,1,0,0
user_00379,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00380,B,Free,45+,North America,Morning,We picked these songs just for you,0,0,0
user_00381,B,Free,18-24,Latin America,Evening,We picked these songs just for you,0,0,0
user_00382,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00383,A,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00384,A,Free,45+,Europe,Afternoon,We picked these songs just for you,1,0,0
user_00385,B,Free,35-44,Europe,Morning,We picked these songs just for you,1,1,1
user_00386,A,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00387,A,Premium,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_00388,A,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_00389,A,Premium,45+,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00390,A,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_00391,A,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00392,B,Premium,18-24,Europe,Evening,We picked these songs just for you,1,1,0
user_00393,B,Free,35-44,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_00394,A,Premium,45+,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00395,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_00396,B,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_00397,B,Free,35-44,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_00398,B,Free,25-34,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_00399,A,Premium,35-44,Latin America,Evening,We picked these songs just for you,1,0,0
user_00400,B,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00401,B,Premium,18-24,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_00402,A,Premium,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00403,A,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_00404,B,Free,45+,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00405,B,Premium,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00406,B,Premium,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_00407,B,Free,18-24,Asia Pacific,Morning,We picked these songs just for you,1,0,0
user_00408,B,Free,18-24,Europe,Morning,We picked these songs just for you,1,0,0
user_00409,B,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00410,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00411,B,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_00412,B,Premium,45+,Latin America,Afternoon,We picked these songs just for you,1,1,0
user_00413,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00414,A,Free,35-44,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_00415,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00416,A,Free,18-24,Europe,Evening,We picked these songs just for you,1,0,0
user_00417,B,Free,25-34,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_00418,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_00419,B,Free,25-34,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_00420,B,Free,18-24,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00421,B,Free,35-44,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_00422,B,Premium,18-24,Latin America,Morning,We picked these songs just for you,0,0,0
user_00423,A,Free,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_00424,B,Free,45+,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00425,A,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_00426,A,Premium,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_00427,B,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_00428,A,Free,45+,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00429,B,Premium,18-24,Europe,Evening,We picked these songs just for you,1,0,0
user_00430,A,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_00431,B,Free,45+,North America,Morning,We picked these songs just for you,0,0,0
user_00432,A,Free,25-34,Europe,Morning,We picked these songs just for you,1,0,0
user_00433,B,Free,35-44,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_00434,B,Free,25-34,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00435,B,Premium,18-24,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00436,B,Free,35-44,North America,Morning,We picked these songs just for you,0,0,0
user_00437,B,Premium,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_00438,A,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00439,A,Premium,18-24,Europe,Afternoon,We picked these songs just for you,1,0,0
user_00440,A,Free,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_00441,B,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_00442,A,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_00443,B,Premium,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_00444,B,Free,25-34,Asia Pacific,Morning,Your Weekly Music Recap is Here,1,0,0
user_00445,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00446,A,Free,25-34,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_00447,B,Free,18-24,Latin America,Morning,We picked these songs just for you,1,0,0
user_00448,A,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00449,B,Free,25-34,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_00450,B,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00451,B,Free,18-24,Europe,Morning,We picked these songs just for you,1,0,0
user_00452,B,Free,45+,Europe,Afternoon,Your Weekly Music Recap is Here,1,1,0
user_00453,B,Free,25-34,Europe,Evening,We picked these songs just for you,1,0,0
user_00454,A,Premium,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00455,A,Free,25-34,North America,Morning,We picked these songs just for you,1,0,0
user_00456,B,Free,45+,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00457,B,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00458,A,Premium,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00459,A,Premium,25-34,Latin America,Evening,Your Weekly Music Recap is Here,1,0,0
user_00460,B,Premium,18-24,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00461,A,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00462,B,Free,25-34,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_00463,A,Free,18-24,Europe,Afternoon,We picked these songs just for you,0,0,0
user_00464,B,Free,35-44,Latin America,Morning,We picked these songs just for you,1,0,0
user_00465,A,Free,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_00466,B,Premium,45+,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00467,A,Premium,25-34,Europe,Afternoon,We picked these songs just for you,1,0,0
user_00468,A,Premium,35-44,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_00469,B,Free,35-44,Latin America,Morning,We picked these songs just for you,0,0,0
user_00470,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00471,B,Free,35-44,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_00472,A,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00473,B,Premium,18-24,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00474,A,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00475,B,Free,18-24,Latin America,Evening,We picked these songs just for you,0,0,0
user_00476,A,Free,35-44,North America,Morning,We picked these songs just for you,0,0,0
user_00477,B,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00478,A,Premium,45+,North America,Morning,We picked these songs just for you,0,0,0
user_00479,B,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_00480,B,Premium,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_00481,B,Free,18-24,North America,Morning,We picked these songs just for you,1,1,0
user_00482,A,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_00483,B,Premium,35-44,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_00484,A,Free,35-44,North America,Morning,We picked these songs just for you,1,0,0
user_00485,B,Premium,35-44,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00486,A,Free,45+,Europe,Afternoon,We picked these songs just for you,0,0,0
user_00487,B,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00488,A,Free,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_00489,A,Premium,35-44,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_00490,B,Free,25-34,Europe,Afternoon,We picked these songs just for you,1,1,0
user_00491,A,Premium,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00492,A,Free,25-34,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_00493,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_00494,A,Free,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_00495,A,Free,35-44,Europe,Morning,We picked these songs just for you,1,0,0
user_00496,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_00497,B,Premium,18-24,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00498,A,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00499,B,Free,45+,Europe,Afternoon,We picked these songs just for you,0,0,0
user_00500,A,Free,45+,Europe,Evening,We picked these songs just for you,1,0,0
user_00501,A,Free,35-44,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_00502,A,Free,25-34,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_00503,B,Free,45+,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00504,A,Free,35-44,Europe,Evening,We picked these songs just for you,1,0,0
user_00505,A,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00506,B,Free,35-44,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_00507,A,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_00508,B,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_00509,B,Free,18-24,Latin America,Evening,We picked these songs just for you,0,0,0
user_00510,A,Free,18-24,Europe,Morning,We picked these songs just for you,1,0,0
user_00511,B,Premium,35-44,North America,Morning,We picked these songs just for you,1,0,0
user_00512,A,Premium,45+,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00513,B,Premium,35-44,Latin America,Evening,We picked these songs just for you,1,0,0
user_00514,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00515,A,Premium,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_00516,B,Premium,18-24,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_00517,B,Premium,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_00518,B,Free,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00519,B,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_00520,B,Premium,18-24,Europe,Afternoon,We picked these songs just for you,1,0,0
user_00521,A,Free,45+,North America,Evening,We picked these songs just for you,0,0,0
user_00522,B,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_00523,A,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_00524,B,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_00525,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_00526,A,Free,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_00527,B,Free,35-44,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_00528,B,Free,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_00529,B,Free,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_00530,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_00531,B,Free,35-44,Europe,Evening,We picked these songs just for you,0,0,0
user_00532,A,Free,45+,North America,Afternoon,We picked these songs just for you,0,0,0
